doc_id,news_title,sentiment
3749,Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,-1
3750,"BG AD , Bulgaria 's leading Internet company .",1
3751,gsh launches coral bay condo in sabah 's sutera harbour resort,1
3752,"BP, Statoil, to Withdraw Staff From Algeria Following Rocket Attack",-1
3753,rafizi dares nfc to make public minutes showing rm50 mil approval,1
3754,"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .",1
3755,Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .,-1
3756,malakoff among qualified bidders picked by abu dhabi for $550m water project,1
3757,"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",1
3758,uoa development fy17 earnings to be driven by stellar property sales in fy16,1
3759,services supplier Efore Plc to streamline operations in Finland and the US Finnish electronic systems and services supplier Efore Plc ( OMX Helsinki : EFO1V ) said on Tuesday ( 3 February ) that it has initiated statutory negotiations regarding a streamlining of its operations in Finland .,1
3760,batu kawan again the only malaysian firm on forbes asia 's fabulous 50 list,1
3761,RPT-UK supermarkets braced for battle as Tesco comes out fighting,1
3762,FTSE boosted by Dixons Carphone with Fed in focus,1
3763,REFILE-UPDATE 4-Britain's Lloyds to pay first dividend since rescue,1
3764,SABMiller buys Meantime to quench thirst for craft beer,1
3765,maybulk 's 2q net loss jumps to rm151m on posh 's impairment loss,-1
3766,sime darby 1q net profit up 37% on year at rm443m,1
3767,"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",-1
3768,analysts see light at the end of the tunnel amid ezion 's ausgroup loan capitalisation,1
3769,"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",-1
3770,Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,-1
3771,"oil ends 2015 in downbeat mood, hangover to be long and painful",-1
3772,Prudential Financial quarterly profit rises 64 pct,1
3773,singapore travellers rates tokyo and bangkok as top business and leisure destinations,1
3774,malaysia 's strong 3q growth a window for bnm to raise key rate - nomura,1
3775,"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",-1
3776,uda plans to develop 1.62 mil hectares of malay reserve land,1
3777,Operating profit fell to EUR 38.1 mn from EUR 55.3 mn in 2007 .,-1
3778,Teleste and Sentry 360 have formed an integration partnership between Sentry s advanced 360-degree immersive camera product line and Teleste s enterprise video management systems .,1
3779,"Kesko pursues a strategy of healthy , focused growth concentrating on sales and services to consumer-customers .",1
3780,"paramount ends fy16 with strong 4q as net profit doubles, plans six sen dividend",1
3781,industry 's mobile service revenue expected to remain weak in 3q15,-1
3782,"dr wan azizah: malaysia, singapore will share experiences to boost ties",1
3783,rhb islamic to manage rm11.5m fund for irda 's sme programmes,1
3784,"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",1
3785,Profit for the period was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,1
3786,cb industrial bidding for rm2b worth of jobs abroad for special purpose vehicles division,1
3787,"datasonic falls 5.2% amid uncertainty over lawsuit, call for mykad review",-1
3788,george kent declares 2 sen dividend after reporting 39% rise in 2q profit,1
3789,gamuda 's md says unaware rm27b penang transport master plan cost up at rm46b,-1
3790,GSK and Novartis complete deals to reshape both drugmakers,1
3791,ringgit could hit 4.20 to the us dollar by year end - dbs,-1
3792,Finnish food company Raisio Oyj HEL : RAIVV said today it will buy British snacks and confectionery company Big Bear Group plc for an enterprise value of EUR 95.3 million USD 129.9 m .,1
3793,mk land to launch five new projects with rm571m gdv by june,1
3794,keppel completes divestment of keppel china marina holdings for s$289m gain,1
3795,"`` The considerably weaker U.S. dollar and British pound had an impact on sales and average prices in euros , '' UPM said .",-1
3796,sembcorp wins another bid in india 's second wind power auction,1
3797,fourteen macc officers arrive at menara felda to retrieve documents related to investigation on allegations of graft and abuse of power in the plantation giant this morning.,-1
3798,"`` Beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage .",1
3799,"rm2.4b proceeds from bandar malaysia sukuk ' properly utilised', says 1mdb",1
3800,mahb says 75% of malaysian airports ' not commercially viable ',-1
3801,final 1mdb report delayed to first week of march - pac,-1
3802,cab cakaran unit fined s$3.6m for competition law violation in s ' pore,-1
3803,UPDATE 1-Dairy Crest loses a third of Morrisons milk contract,-1
3804,"google to help 2,500 local smes go global with digital technologies",1
3805,caring 's 3q net profit plunges 78.7% as lower selling prices hurt margins,-1
3806,"luxchem up 5.9%, hitting all-time high on fy17 earnings growth forecast",1
3807,"fbm small cap index likely to move higher, with immediate hurdle at 17,075, says alliancedbs research",1
3808,"Prudential capital ratio beats forecasts, confirms UK head",1
3809,"The terms of the financing were approved by the Annual General Meeting of the Company held on June 30 , 2010 .",1
3810,"maybank islamic named islamic bank of the year for asia pacific, malaysia",1
3811,ikea to set up world 's third-largest distribution centre in pulau indah,1
3812,4G allows customers to use mobile broadband services with speeds up to ten times higher than with today 's 3G .,1
3813,"padini down 3.74% on weaker earnings, among top losers on bursa",-1
3814,"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",1
3815,"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 mn from EUR 19.3 mn in the corresponding period in 2009 .",-1
3816,Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,1
3817,"astro 's 1q net profit marginally lower, declares three sen dividend",-1
3818,"tien wah falls into the red in 2q with net loss of rm14.45m, declares 2 sen dividend",-1
3819,"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '",-1
3820,"malaysian banks on track for 5% loans growth this year, says nomura",1
3821,dutch lady 's 3q net profit falls 19%; pays rm1.10 dividend,-1
3822,Hargreaves Landown slides on trading update,-1
3823,here are some stocks dbs says should benefit from singapore 's budget 2017,1
3824,"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",1
3825,tropicana corp offers buyers chance to win a free property upsize,1
3826,"hsbc q3 pretax profit up 32 pct on lower regulatory costs, beats estimates",1
3827,"hundreds missing, several feared dead, after laos dam collapse - media",-1
3828,"datuk sri idris jala, who was appointed by pmo to oversee internal probe in fgv, has arrived at fgv headquarters",-1
3829,ausgroup says amjv awarded extension of works on ichthys project onshore lng facilities worth s$178 mil,1
3830,"lay hong to issue one-for-one bonus shares, one-to-five share split plus one-for-two free warrants",1
3831,Centrica urges policy overhaul as it warns of 'looming gap' in UK energy supplies,-1
3832,"ram says cpo prices are unsustainable, to moderate sharply in 2h17",-1
3833,AB InBev to sell Peroni and Grolsch,1
3834,"One of the installed elevators will be a double-deck elevator , which enables more efficient use of the building 's core space .",1
3835,Uponor improved its performance in spite of the decrease in residential construction in the US .,1
3836,"EasyJet ""Sneakairs"": Airline is testing smart shoes to help customers explore destinations",1
3837,"petronas gas 1q net profit up 3.6%, pays 15 sen dividend",1
3838,Lloyds Bank Is Said to Face Potential Fine Over Handling of Insurance Complaints,-1
3839,Certain shareholders have irrevocably agreed to vote in favor of the bond issue .,1
3840,Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,-1
3841,"salcon plans bonus, warrant issue; seeks to raise up to rm101.7m",1
3842,amfirst reit 's 4q property income up 4.79% on relatively flat revenue,-1
3843,brent dips below $28 as iran sanctions lift set to worsen glut,1
3844,"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",1
3845,esthetics inks agreement with france 's lpg to distribute skin care equipment,1
3846,"fitch affirms malaysian reinsurance 's rating at ' a', with stable outlook",1
3847,Britain's FTSE lifted by solid Kingfisher,1
3848,"Are Aviva plc, Direct Line Insurance Group PLC And Admiral Group plc Set To Soar?",1
3849,creador ceo brahmal vasudevan is now excel force 's substantial shareholder,1
3850,klci gets off to muted start in november as utilities drag,-1
3851,Two former Barclays traders face retrial over Libor,-1
3852,"pac will expedite probe on 1mdb once other members are appointed, says new chairman",1
3853,iris hits one-month high of 15.5 sen amid 20% share subscription by major shareholders,-1
3854,utusan melayu teams up with indian firms to venture into new business,1
3855,"telcos worried about forex, profitability as competition heats up - bdo",-1
3856,ivory properties in jv with landowner to develop mixed project in klang valley,1
3857,easyJet expects resilient demand to withstand security fears,1
3858,"box-pak 's 2q net profit down 81% on higher costs, forex losses",1
3859,ttdi ra lauds moves made by ft minister and mp to protect taman rimba kiara,1
3860,"thai 2q gdp growth pace slows, but govt keeps 2018 target",-1
3861,nissan models may see price increase in 2016 due to weaker ringgit,-1
3862,court of appeal dismisses appeal of former independent directors of transmile,1
3863,klci at intraday high ahead of sunday 's crude oil producers meet,-1
3864,kerry logistics' it development centre to contribute double-digit revenue growth from region by fy20,1
3865,Passenger volumes rose by 8.4 % in the accounting period .,1
3866,Morrisons finance chief to fill gap as CEO leaves early,-1
3867,maybank indonesia 's rm229m stake sale in wom finance falls through,-1
3868,"GlaxoSmithKline rebound gathering pace, says outgoing CEO",1
3869,Tesco to close remaining Homeplus stores in UK,-1
3870,The situation of coated magazine printing paper will continue to be weak .,-1
3871,e&o launches final batch of landed homes at seri tanjung pinang 1,1
3872,"`` We are delighted to announce our support for Intel based handheld platforms , the capabilities of which have made our development easier and faster .",1
3873,"Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 .",-1
3874,The UK Government's Call To Sell Shares In Royal Bank Of Scotland Group plc ...,-1
3875,BRIEF-Aviva aims to increase dividend pay-out ratio to 50 pct in 2017,1
3876,"Lloyds Will Cut 640 Jobs, Close 23 Branches as Part of 2014 Plan",1
3877,"phase 1 of mrt line 1 undergoing mechanical testing, 86% complete",1
3878,The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .,1
3879,"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 .",-1
3880,Goodwin not to face Scottish prosecution over RBS,1
3881,trade wise: laos hydropower project to energise mega first 's earnings growth,1
3882,"UK sells more of Lloyds bank stake, 12.5 billion pounds raised so far",-1
3883,brc asia reports 36% rise in 1q earnings to s$2.6 mil on higher sales,1
3884,"Sales climbed 19.2 pct to 1.002 bln eur , surpassing the 953 mln eur consensus figure .",1
3885,"s p setia, sime darby property fall after anwar said m'sia to probe battersea power station deal",-1
3886,"1mdb a bigger factor than gst in bn 's downfall, says veteran journalist",-1
3887,borneo aqua unaware of reasons for 40% jump in share price over past week,-1
3888,proton to proceed with plans to jointly develop indonesian national car,1
3889,cimb leads in marc 's 2016 league table for fifth straight year,1
3890,ahmad zaki 's 3q profit more than doubles on forex gain from receivable revaluation,1
3891,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",-1
3892,"gst, ringgit decline hit retailers causing 40% drop in sales, says employers group",-1
3893,"Old Mutual to split up, may list some businesses",1
3894,caely gets uma query from bursa after shares hit limit up,-1
3895,"this chinese stock soared 4,500% on nasdaq and no one knows why",1
3896,malay chamber of commerce targets 1 mil membership within 3 yrs,1
3897,"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",-1
3898,"myeg active, up 4.67% on getting nod to issue electronic money",1
3899,keppel to build southeast asia 's first lng bunkering vessel valued at s$50 mil,1
3900,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",-1
3901,Trading ExpertBROKER RECOMMENDATIONSAnalysts mostly negative on Aberdeen but some see value,-1
3902,iata and caas to launch global safety predictive analytics centre in singapore,1
3903,malaysian lead negotiator dismisses concerns over tpp impact on vital drug patent extension,-1
3904,"Britain's FTSE hits three-week low as financials, Tesco fall",-1
3905,"malaysia equities on track to outperform as political uncertainty dissipates, says dbs research",1
3906,Aggreko says first half profits will be lower as the oil price rout claims its latest victim,-1
3907,"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .",1
3908,UPDATE 3-Barclays sells Italian branches to Mediobanca at a loss,-1
3909,hap seng to launch rm1.9 bil worth of projects in 2016,1
3910,"The contract covers HDO platform , AC800 and CXE880 optical Fttb nodes designed to increase the forward and return path capacity of the transmission networks .",1
3911,"bank negara 's foreign reserves up 0.7% to us$98.7b as at june 15, 2017",1
3912,mrcb to undertake de-gearing exercise; financing for bukit jalil rehabilitation project &quot;not an issue&quot;,1
3913,ey scales up digital audit capability via drone use with ai,1
3914,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,-1
3915,"malaysian digital consumers demand safe, secure and high-quality experiences - ey survey",1
3916,"unit at oue twin peaks sold for high of s$3,260 psf",1
3917,The costs of the new ropax vessels are 30 % lower than those of the present ones .,1
3918,"media chinese 's 2q earnings drop 24%, proposes 1.93 sen dividend",-1
3919,"wah seong in jv to sell building materials, home furnishing goods online",1
3920,"Previously , the company had guided for EBIT and sales growth of 20 pct and 10 pct respectively for this year .",1
3921,"oil jumps 4 pct as brexit fears ease, still down on week",-1
3922,"on trade war 's front line, car parts makers see orders dry up",-1
3923,"The airline has ordered nine Airbus A350-900 aircraft with deliveries from 2011 , and in doing so becomes the lead airline for the latest variant of Rolls-Royce Trent series engines , called the 1700 .",1
3924,"palm oil sector to be worst hit by raised minimum wage, says cimb research",1
3925,Tesco names Deloitte as new auditor after accounting scandal,1
3926,"immediate hurdle for bintai kinden at 21.5 sen, says alliancedbs research",-1
3927,"At the seminar , a memorandum of understanding on co-operation was signed between the Finnish Kemira Company and Vietnam National Chemical Corporation .",1
3928,higher costs of raw materials drag apollo food 's profit in 3q,-1
3929,Talvivaara has secured a 10-year off-take agreement for 100 per cent of its main output of nickel and cobalt to Norilsk Nickel and entered into a long-term zinc streaming agreement with Nyrstar NV .,1
3930,"spain hunts van driver who mowed down barcelona crowd, killing 13",-1
3931,comfort gloves back in the black with rm10.15m 1q net profit,1
3932,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",-1
3933,"homeritz' q2 net profit jumps 23% on higher sales, stronger us dollar",1
3934,Imperial Tobacco Adds Quarterly Dividends After Profit Rose,1
3935,We can capitalize on our experience from a number of similar bridge projects in the Nordic countries .,1
3936,ocbc eyes double-digit growth for its savings account balances in 2018,1
3937,cycle & carriage 3q net profit falls 38.4% due to changes in sales mix,-1
3938,"Buffett's Berkshire builds Deere stake, dumps Exxon",1
3939,"The EBITDA was EUR116m compared to EUR115m , corresponding to an EBITDA margin of 33 % .",1
3940,The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR 93.9 million USD 137.3 m as given in the interim report on August 5 .,-1
3941,cover story: fgv in turmoil - zakaria says: i should quit over an internal audit?,-1
3942,New Morrisons duo get former boss's support to diffuse investor tension,1
3943,"alliance financial group 2q net profit slips 1.5%, pays 8.5 sen dividend",1
3944,"cradle fund joins forces with 6 new partners, raises co-investment funds to rm190.2m",1
3945,hibiscus' second tranche of placement shares fixed at 24.5 sen each,1
3946,Finnish messaging solutions developer Tecnomen Corporation ( OMX Helsinki : TEM1V ) said on Thursday ( 11 December ) that it has received an expansion order for its Convergent Charging solution in Latin America .,1
3947,"auditor-general and pac should investigate cause of shenanigans in fgv, says dap 's pua",-1
3948,china gets record us$31 bil in venture capital investment in 2016 despite global woes,1
3949,the messed-up math of hong kong 's roaring office property market,-1
3950,"`` Neste Oil has responded to the challenge posed by the European Union 's target of biofuels accounting for 5.8 % of traffic fuel usage in the EU by 2010 by developing its NExBTL technology for producing diesel fuel from renewables , '' the federation said .",1
3951,Shire says internal synergy goals from Baxalta deal higher,1
3952,"European shares fall on Chinese import data, SABMiller soars",1
3953,Strand Associates is expanding its Madison corporate headquarters with space to add about 100 employees to the engineering firm .,1
3954,"shell refining 's 1q profit jumps 20.7% on higher margins, lower opex",1
3955,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,-1
3956,uni-asia kept at ' overweight ' as it stands to gain from obor policy,1
3957,bursa malaysia queries jf tech on the sharp rise in price of the company 's shares recently.,-1
3958,BP Seeks to Get Back Some Gulf Oil Spill Business Payouts,1
3959,Novartis buys remaining rights to GSK treatment in deal up to $1 billion,1
3960,"new vehicle sales to fall 1.44% to 648,000 units this year, says frost & sullivan",-1
3961,"klci falls below 1,700 for first time since march 2017 as telcos drag",-1
3962,macau plans ' simulated attacks ' in security ramp-up after vegas shooting,-1
3963,"MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) .",1
3964,Amazon to attack UK grocery market with Morrisons deal,1
3965,Earnings per share were at loss of EUR0 .24 .,-1
3966,astro expects single digit adex revenue growth for the first half of fy18,1
3967,"google tracks location data even when users turn service off, ap report finds",-1
3968,mahb 3q net profit down 84.4% on lack of one-time gains,1
3969,"borneo oil bonus shares, warrants to be credited on may 26",1
3970,The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,-1
3971,"bears in control of fbm small cap index, says rhb retail research",1
3972,British American Tobacco accused of bribing senior politicians to sabotage ...,-1
3973,"ijm corp 's 2q net profit falls 32.4%, declares 3 sen dividend",-1
3974,"as sibor rises, so do the earnings of this singapore bank stock",1
3975,pm najib thanks french president hollande for rejecting malaysian palm oil tax,1
3976,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,-1
3977,WPP wins race for 'programmatic buying' agency Essence Digital,1
3978,daya materials sinks further into losses in 1q with no demand for siem daya 1 & 2,-1
3979,A tinyurl link takes users to a scamming site promising that users can earn thousands of dollars by becoming a Google ( NASDAQ : GOOG ) Cash advertiser .,-1
3980,"japan 's kyushu hit by more quakes, with 11 deaths reported",-1
3981,singapore 's mas warns of ' disastrous' effect of trade conflicts,-1
3982,"conagra to buy pinnacle foods for us$8.1 bil, creating frozen food powerhouse",1
3983,t7 global partners china 's largest construction firm to win malaysian rail projects,1
3984,This is bad news for the barbeque season .,-1
3985,st aerospace jv secures second passenger-to-freighter conversion contract with dhl express,1
3986,Royal Mail share price edges lower as group raises stamp price,-1
3987,malaysia 's 2017 inflation seen averaging up to 4% on higher fuel price,-1
3988,"cimb, ta securities keep positive outlook on lotte chemical after strong 1h18",1
3989,"bauxite companies must bear clean up cost, not taxpayers, says kuantan mp",1
3990,alibaba 's ma wants to avoid u.s.-china trade war at all costs,-1
3991,perwaja to be delisted on may 30 after failing in appeal,-1
3992,"poh huat 2q net profit up 2%, declares 2 sen dividend",1
3993,perennial 's 1q earnings more than quadruple to s$38.7 mil on one-off divestment gain,1
3994,everyone 's a winner in brexit aftermath as doves rescue market,1
3995,Japan's Nikkei lands Financial Times in $1.3 billion deal,1
3996,Why AstraZeneca plc & Dixons Carphone PLC Are Red-Hot Growth Stars!,1
3997,Royal Mail chairman Donald Brydon set to step down,-1
3998,bumi armada 's 1q profit improves to rm48m on higher fpo contribution,1
3999,"mention of ' oath of secrecy' was a mere reminder, says speaker",-1
4000,irb appeals dismissal of  rm26m tax bill against mega first unit,1
4001,He believes that the soy-oats have a good chance of entering the UK market .,1
4002,The deal strengthens Ramirent 's position especially in the industrial sector and in large investment projects .,1
4003,AstraZeneca Explores Potential Deal With Acerta for Cancer Drug,1
4004,supermax gains 2.81% on securing licence to export lenses to japan,1
4005,Metsaliitto said that it will book a minor gain of less than EUR1 .0 m from the transaction .,1
4006,Poyry is recognized as one of the world 's leading advisors to the global forestry industry .,1
4007,can-one says it is ' evaluating opportunities' in response to uma query,1
4008,Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .,1
4009,ccm duopharma 's rm280m debt facilities to raise gearing to 0.87 times,-1
4010,"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .",-1
4011,"aia group 's new business climbs 20%, helped by china, hong kong",1
4012,ara asset management reported to be eyeing stake in mirvac 's olderfleet office development,1
4013,"malaysia 's manufacturing pmi continues contraction in may, production falls sharpest in 3.5 yrs",-1
4014,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .",1
4015,the edge billion dollar club 2016: sgx tops the banks; tech important for future growth in finance sector,1
4016,digi slips 0.64% on possible exclusion from sc 's shariah-compliant list,-1
4017,Sales have risen in other export markets .,1
4018,"However , the suspect stole his burgundy Nissan Altima .",-1
4019,"According to Aktia Asset Management , Finnish analysts ' forecasts for 2009 are still too high .",-1
4020,"sgx teaming up with a*star unit to help firms access r&d capabilities, capital markets",1
4021,this malaysia-based hospital operator is uob 's top healthcare ' buy ',1
4022,"Brazilian non-profit interbank Camara Interbancaria de Pagamentos CIP has acquired solutions from US business integration solutions provider Sterling Commerce , the latter company said in a statement .",1
4023,"fbm klci down as trump 's steel, aluminum tax plan hits sentiment",-1
4024,"ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` underperf",-1
4025,Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,-1
4026,BP agrees to $18.7B penalty for oil spill; the tricky science behind ...,-1
4027,"Operating profit surged to EUR21m from EUR106 ,000 .",1
4028,berjaya auto is not raising mazda car prices - for now,-1
4029,"Martela said plans to expand its recycled furniture business elsewhere in Finland , too .",1
4030,Standard Chartered Not Raising Capital Yet As Dividend Cut,-1
4031,cyber threats now top risk for banking and capital markets ceos,-1
4032,perstima 2q net profit down 73.48% on lower margins and sales volume,-1
4033,"local tour, travel agents call on government to abolish tourism tax",-1
4034,"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .",-1
4035,mavcom 's statement on air traffic rights allocation ' misleading' - airasia,1
4036,"It combines a perfect price performance with sophisticated management facilities , the company said .",1
4037,"sc annual report 2016: vc, pe committed funds fall 9% in 2016",-1
4038,"singnet slapped with s$500,000 fine for dec 3 broadband service disruption",-1
4039,Standard Chartered to slash costs as profits plunge 25%,-1
4040,Incap Furniture is presently negotiating staff cuts .,-1
4041,cimb ib research projects net profit growth of 9.2% for banks in 2017,1
4042,ajinomoto 4q net profit down 90% on-year without one-off disposal gain,1
4043,"matrix concepts posts record sales in 2015, pays 3.75 sen dividend",1
4044,"br1m aid raised from rm750 to rm800 for households with monthly income of between rm3,001 and rm4k",1
4045,"pharmaniaga 's 3q net profit climbs 33.5%, pays three sen dividend",1
4046,multi-phase development without subdividing land could be a big issue for property owners,-1
4047,next 's boosted by hot summer but stays cool on outlook,1
4048,"According to Schmardin , Nordea will most likely try to win customers over from other pension fund providers .",1
4049,"genm 's 1q net profit halves on lower ebitda, forex losses",-1
4050,keppel posts 30% rise in 3q earnings to s$292 mil; announces new urban solutions unit,1
4051,"mah sing 2q net profit up 2%, sees rm819.3m sales in 1h",1
4052,`` This is a win for all OEMs targeting to develop WiMAX products .,1
4053,"`` We are delighted to welcome Elisa to our Board of Directors , '' said Garry McGuire , CEO of RMG Networks .",1
4054,"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2",1
4055,photovoltaic players urge improvement in fit quota allocation for higher capacity installations,1
4056,malaysia 's pm najib offers aid to felda settlers ahead of election,1
4057,"Elcoteq 's stock of orders has stabilised in the past weeks , Mr Krippl said .",1
4058,trading in century logistics to be suspended in tomorrow 's morning session,-1
4059,"weak institutions, umno patronage protecting najib from latest wsj expose, say analysts",-1
4060,fajarbaru eyes equal contribution from 3 of its core businesses in the long term,1
4061,allianz 4q net profit sinks a little on higher flood claims,-1
4062,kwap: src 's interest payments on rm4b loan still on track,1
4063,Can Christmas Save Sainsbury's plc And Tesco plc?,-1
4064,penang rebuts claim it owes czbucg rm100m in feasibility studies fees,-1
4065,"m'sia, s' pore to gauge market interest, technical opinion on hsr project",1
4066,india 's tata to merge consumer mobile businesses under bharti airtel,1
4067,"no discount given to indonesian firm for sale of trx land, says mof inc",-1
4068,Metso estimates the need for personnel reductions to amount to 25 people .,-1
4069,Aspocomp has a large factory in China and a factory building project in India that was halted due to financing problems .,-1
4070,"On Wednesday he announced that the government would propose granting a licence for two reactors , one to be built by Fennovoima , and the other by TVO .",1
4071,Johnson Matthey sells research chemicals unit to Thermo Scientific,1
4072,marc affirms aa-is with a stable outlook on kimanis power 's sukuk programme,1
4073,china 's jd.com looks to warehousing assets to help revive profits,1
4074,forest city: johor mb says inaccurate information led to misunderstanding on project,1
4075,bank negara malaysia annual report 2016: malaysia 2016 household debt-to-gdp ratio falls to 88.4%,-1
4076,"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",1
4077,"At a press conference , Lattelecom board chairman Nils Melngailis explained that Blackstone had been chosen for its experience in the IT sector as well as its financial strength .",1
4078,three investment strategies to adopt in asia should trump become president,1
4079,ezion to subscribe to 141 mil new ausgroup shares at 5.8 s ' pore cents each under loan capitalisation plan,1
4080,"malaysia airports: alipay adoption a ' major step ' for retail, f&b transactions",1
4081,fbm klci down at 11th hour as bursa trades breach rm6 bil,-1
4082,"The money will be spent `` on strengthening the company 's competitiveness in the sphere of sawmill products and increasing the volume of wood delivered for processing in Russia , '' the release says .",1
4083,"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .",1
4084,kobe steel to pay client costs related to data fabrication - ceo,-1
4085,"batu kawan 's 4q earnings jump 27% on higher revenue, pays 35 sen dividend",1
4086,"visa rubbishes claims of unsafe payment method, says feature is ' extremely safe'",-1
4087,"Via the move , the company aims annual savings of some EUR 3 million USD 4.3 m , the main part of which are expected to be realized this year .",1
4088,"steady earnings growth and undemanding valuation for mitrajaya, says hlib research",1
4089,ram upgrades long-term rating of rhbcap 's rm1.1b mtn to aa3,1
4090,far east holdings' 1q net profit falls 13.5% on higher estate and milling expenditure,-1
4091,golden shoe carpark could be key to capitaland commercial trust 's growth,1
4092,"`` We are happy to be working with Rapala to encourage boaters and anglers to introduce newcomers to the sport , '' said RBFF President & CEO Frank Peterson .",1
4093,"Finnish soapstone processing and fireplaces maker Tulikivi Oyj said on February 26 , 2007 it would cut less than 20 jobs from its fireplace sales organization , production facilities and its subsidiary Kermansavi Oy .",-1
4094,Estonia 's beer market overall grew three percent last year to 130 million liters .,1
4095,"News FeedSchroders books solid earnings growth, several board changes",1
